schema_file,structure_pattern,table,column_index,source_header,type,friendly_header,status,sample_csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,6,empty 6,empty,empty_006,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,7,bool 7,bool,flag_007,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,8,bool 8,bool,flag_008,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,9,bool 9,bool,flag_009,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,10,int32 10,int32,level,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,11,int32 11,int32,unknown_011,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,12,float 12,float,unknown_float_012,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,13,float 13,float,unknown_float_013,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,14,string2 14,string2,name_key,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,15,int32 15,int32,unknown_015,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,16,int32 16,int32,unknown_016,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,17,int32 17,int32,hp,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,18,int32 18,int32,sp,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,19,int32 19,int32,attack,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,20,int32 20,int32,defense,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,21,int32 21,int32,intelligence,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,22,int32 22,int32,spirit,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,23,int32 23,int32,speed,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,24,int32 24,int32,unk_int32_024,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,25,int32 25,int32,unk_int32_025,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,26,int32 26,int32,unk_int32_026,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,27,int32 27,int32,unk_int32_027,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,28,int32 28,int32,unk_int32_028,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,29,int32 29,int32,unk_int32_029,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,30,int32 30,int32,unk_int32_030,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,31,empty 31,empty,empty_031,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,32,int32 32,int32,unk_int32_032,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,33,int32 33,int32,unk_int32_033,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,34,int32 34,int32,unk_int32_034,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,35,int32 35,int32,unk_int32_035,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,36,int32 36,int32,unk_int32_036,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,37,int32 37,int32,unk_int32_037,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,38,empty 38,empty,empty_038,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,39,int32 39,int32,unk_int32_039,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,40,int32 40,int32,unk_int32_040,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,41,empty 41,empty,empty_041,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,42,int32 42,int32,unk_int32_042,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,43,int32 43,int32,unk_int32_043,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,0,int32 0,int32,encounter_group_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,1,empty 1,empty,empty_001,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,2,int32 2,int32,primary_enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,3,empty 3,empty,empty_003,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,4,empty 4,empty,empty_004,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,5,empty 5,empty,empty_005,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,6,int32 6,int32,enemy_slot_01_rate,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,7,int32 7,int32,enemy_slot_01_type,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,8,int32 8,int32,enemy_slot_01_param_a,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,9,int32 9,int32,enemy_slot_01_param_b,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,10,int32 10,int32,enemy_slot_01_param_c,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,11,int32 11,int32,enemy_slot_01_param_d,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,12,int32 12,int32,enemy_slot_01_param_e,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,13,int32 13,int32,enemy_slot_01_count,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,14,int32 14,int32,enemy_slot_01_enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,15,empty 15,empty,empty_015,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,16,empty 16,empty,empty_016,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,17,empty 17,empty,empty_017,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,18,int32 18,int32,enemy_slot_02_rate,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,19,int32 19,int32,enemy_slot_02_type,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,20,int32 20,int32,enemy_slot_02_param_a,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,21,int32 21,int32,enemy_slot_02_param_b,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,22,int32 22,int32,enemy_slot_02_param_c,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,23,int32 23,int32,enemy_slot_02_param_d,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,24,int32 24,int32,enemy_slot_02_param_e,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,25,int32 25,int32,enemy_slot_02_count,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,26,int32 26,int32,enemy_slot_02_enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,27,empty 27,empty,empty_027,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,28,empty 28,empty,empty_028,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,29,empty 29,empty,empty_029,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,30,int32 30,int32,enemy_slot_03_rate,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,31,int32 31,int32,enemy_slot_03_type,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,32,int32 32,int32,enemy_slot_03_param_a,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,33,int32 33,int32,enemy_slot_03_param_b,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,34,int32 34,int32,enemy_slot_03_param_c,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,35,int32 35,int32,enemy_slot_03_param_d,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,36,int32 36,int32,enemy_slot_03_param_e,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,37,int32 37,int32,enemy_slot_03_count,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,38,int32 38,int32,enemy_slot_03_enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,39,empty 39,empty,empty_039,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,40,empty 40,empty,empty_040,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,41,empty 41,empty,empty_041,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,42,int32 42,int32,enemy_slot_04_rate,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,43,int32 43,int32,enemy_slot_04_type,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,44,int32 44,int32,enemy_slot_04_param_a,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,45,int32 45,int32,enemy_slot_04_param_b,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,46,int32 46,int32,enemy_slot_04_param_c,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,47,int32 47,int32,enemy_slot_04_param_d,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,48,int32 48,int32,enemy_slot_04_param_e,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,49,int32 49,int32,enemy_slot_04_count,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,50,int32 50,int32,enemy_slot_04_enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,51,empty 51,empty,empty_051,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,52,empty 52,empty,empty_052,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,53,empty 53,empty,empty_053,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,54,int32 54,int32,enemy_slot_05_rate,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,55,int32 55,int32,enemy_slot_05_type,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,56,int32 56,int32,enemy_slot_05_param_a,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,57,int32 57,int32,enemy_slot_05_param_b,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,58,int32 58,int32,enemy_slot_05_param_c,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,59,int32 59,int32,enemy_slot_05_param_d,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,60,int32 60,int32,enemy_slot_05_param_e,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,61,int32 61,int32,enemy_slot_05_count,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,62,int32 62,int32,enemy_slot_05_enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,63,empty 63,empty,empty_063,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,64,empty 64,empty,empty_064,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,65,empty 65,empty,empty_065,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,66,int32 66,int32,enemy_slot_06_rate,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,67,int32 67,int32,enemy_slot_06_type,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,68,int32 68,int32,enemy_slot_06_param_a,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,69,int32 69,int32,enemy_slot_06_param_b,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,70,int32 70,int32,enemy_slot_06_param_c,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,71,int32 71,int32,enemy_slot_06_param_d,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,72,int32 72,int32,enemy_slot_06_param_e,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,73,int32 73,int32,enemy_slot_06_count,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,74,int32 74,int32,enemy_slot_06_enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,75,string2 75,string2,battle_event_key,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,76,int32 76,int32,unk_int32_076,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,77,empty 77,empty,empty_077,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,78,int32 78,int32,unk_int32_078,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,79,empty 79,empty,empty_079,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,80,int32 80,int32,unk_int32_080,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,81,empty 81,empty,empty_081,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,82,bool 82,bool,unknown_bool_082,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,83,bool 83,bool,unknown_bool_083,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,84,bool 84,bool,unknown_bool_084,named,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,encount_group,85,int32 85,int32,unk_int32_085,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\001_encount_group.csv
battle_formation.json,battle_formation(_dlc\d+)?\.mbe,battle_formation,0,int32 0,int32,formation_id,named,New Extracted\patch.dx11\data\battle_formation.mbe\000_battle_formation.csv
battle_formation.json,battle_formation(_dlc\d+)?\.mbe,battle_formation,1,empty 1,empty,empty_001,named,New Extracted\patch.dx11\data\battle_formation.mbe\000_battle_formation.csv
battle_formation.json,battle_formation(_dlc\d+)?\.mbe,battle_formation,2,string2 2,string2,formation_type,named,New Extracted\patch.dx11\data\battle_formation.mbe\000_battle_formation.csv
battle_formation.json,battle_formation(_dlc\d+)?\.mbe,battle_formation,3,string2 3,string2,formation_key,named,New Extracted\patch.dx11\data\battle_formation.mbe\000_battle_formation.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,animation_loop_data,0,string2 0,string2,animation_key,named,New Extracted\patch.dx11\data\anim_setting.mbe\000_animation_loop_data.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,animation_loop_data,1,empty 1,empty,empty_001,named,New Extracted\patch.dx11\data\anim_setting.mbe\000_animation_loop_data.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,animation_loop_data,2,empty 2,empty,empty_002,named,New Extracted\patch.dx11\data\anim_setting.mbe\000_animation_loop_data.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,animation_loop_data,3,int32 3,int32,loop_start_frame,named,New Extracted\patch.dx11\data\anim_setting.mbe\000_animation_loop_data.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,animation_loop_data,4,int32 4,int32,loop_end_frame,named,New Extracted\patch.dx11\data\anim_setting.mbe\000_animation_loop_data.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,animation_loop_data,5,string2 5,string2,motion_set,named,New Extracted\patch.dx11\data\anim_setting.mbe\000_animation_loop_data.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,same_animation_data,0,string2 0,string2,chr_id,named,New Extracted\patch.dx11\data\anim_setting.mbe\001_same_animation_data.csv
anim_setting.json,anim_setting(_dlc\d+)?\.mbe,same_animation_data,1,string2 1,string2,same_animation_as_chr_id,named,New Extracted\patch.dx11\data\anim_setting.mbe\001_same_animation_data.csv
localized_text.json,(belong|buff_name|char_name|digimon_class_name|digimon_profile|digimon_type|digitter_message|element|field_name|generation_name|info_message|item_explanation|item_name|item_ruby|jogress_skill_name|personality_name|quest_outline|quest_step|quest_title|skill_auto_explanation|skill_explanation|skill_name|status_name)(_dlc\d+)?\.mbe,Sheet1,0,string2 0,string2,key,named,New Extracted\addcont_01_text01.dx11\text\char_name_dlc01.mbe\000_Sheet1.csv
localized_text.json,(belong|buff_name|char_name|digimon_class_name|digimon_profile|digimon_type|digitter_message|element|field_name|generation_name|info_message|item_explanation|item_name|item_ruby|jogress_skill_name|personality_name|quest_outline|quest_step|quest_title|skill_auto_explanation|skill_explanation|skill_name|status_name)(_dlc\d+)?\.mbe,Sheet1,1,string 1,string,text,named,New Extracted\addcont_01_text01.dx11\text\char_name_dlc01.mbe\000_Sheet1.csv
