enemy_id,empty_001,base_digimon_id,empty_003,empty_004,enemy_param_id,empty_006,flag_007,flag_008,flag_009,level,unknown_011,unknown_float_012,unknown_float_013,name_key,unknown_015,unknown_016,hp,sp,attack,defense,intelligence,spirit,speed,unk_int32_024,unk_int32_025,unk_int32_026,unk_int32_027,unk_int32_028,unk_int32_029,unk_int32_030,empty_031,unk_int32_032,unk_int32_033,unk_int32_034,unk_int32_035,unk_int32_036,unk_int32_037,empty_038,unk_int32_039,unk_int32_040,empty_041,unk_int32_042,unk_int32_043
42702,,427,,,42702,,false,true,false,0,20,-1,0.05,"",0,0,2400,1260,1100,800,1440,920,620,60,100,260,90,260,90,200,,0,664,10,320,32,22129,,100,0,,0,0
42703,,427,,,42701,,false,true,false,0,20,-1,0.05,"",0,0,3800,1260,1610,1010,2280,1240,1040,60,100,260,90,260,90,200,,0,664,10,320,32,10427,,5,0,,0,0
42801,,428,,,42801,,false,true,false,0,20,-1,0.05,"",0,0,11900,700,3240,2690,3330,2700,1850,60,100,260,90,260,90,200,,0,664,10,320,32,10428,,30,0,,0,0
42802,,428,,,42802,,false,true,false,0,20,-1,0.05,"",0,0,1900,700,1240,690,1330,700,850,180,100,200,100,200,100,200,,0,664,10,320,32,0,,0,0,,0,5
42901,,429,,,42901,,false,true,false,0,20,-1,0.05,"",0,0,2920,910,970,890,1210,1090,900,60,100,260,90,260,90,200,,0,664,10,320,32,10429,,5,0,,0,5
42902,,429,,,42901,,false,true,false,0,20,-1,0.05,"",0,0,2920,910,2670,1760,2910,1690,900,60,100,260,90,260,90,200,,0,664,10,320,32,10429,,5,0,,0,0
43101,,431,,,43101,,false,true,false,0,20,-1,0.05,"",0,0,2920,480,1510,720,640,540,900,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
43102,,431,,,43102,,false,true,false,0,20,-1,0.05,"",0,0,2920,480,1510,720,640,540,900,60,100,200,100,200,100,200,,0,664,10,320,32,0,,0,0,,0,5
43401,,434,,,43401,,false,true,false,0,20,-1,0.05,"",0,0,2630,980,2670,2620,3470,2740,1850,60,100,260,90,260,90,200,,0,664,10,320,32,22108,,100,0,,0,0
43402,,434,,,43402,,false,true,false,0,20,-1,0.05,"",0,0,2630,980,2670,2620,3470,2740,1850,60,100,200,100,200,100,200,,0,664,10,320,32,0,,0,0,,0,5
43501,,435,,,43501,,false,true,false,0,20,-1,0.05,"",0,0,3790,960,660,650,2760,690,1120,60,100,260,90,260,90,200,,0,1364,12,350,35,0,,0,0,,0,5
43701,,437,,,43701,,false,true,false,0,20,-1,0.1,"",0,0,140,120,120,50,90,40,100,20,60,200,20,200,20,130,,0,1,1,5,1,0,,0,0,,0,0
45901,,459,,,43801,,false,true,false,0,20,-1,0.1,"",0,0,12400,160,2700,2200,1300,1600,1600,40,60,300,90,300,90,200,,0,4,2,20,2,10438,,30,0,,0,0
43802,,438,,,43802,,false,true,false,0,20,-1,0.1,"",0,0,620,160,270,120,130,90,160,40,60,300,90,300,90,200,,0,4,2,20,2,10438,,5,0,,0,35
43901,,439,,,43901,,false,true,true,0,20,-1,0.05,"",0,0,2330,980,560,450,1960,880,940,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
44002,,440,,,44002,,false,true,false,0,20,-1,0.05,"",0,0,3800,600,1460,520,910,500,850,60,100,100,100,100,100,200,,12,300,0,320,32,0,,0,0,,0,5
44003,,440,,,44003,,false,true,false,0,20,-1,0.05,"",0,0,3800,600,1460,520,910,500,850,60,100,200,100,200,100,200,,12,2000,10,320,32,0,,0,0,,0,5
45001,,450,,,45001,,false,true,false,0,20,-1,0.05,"",0,0,3360,1030,390,450,1760,830,850,60,100,260,90,260,90,200,,0,664,10,320,32,1172,,5,10450,,5,5
45101,,451,,,45101,,false,true,false,0,20,-1,0.05,"",0,0,2050,1300,390,450,1890,960,850,60,100,260,90,260,90,200,,0,964,10,320,32,10451,,5,0,,0,5
45198,,451,,,45101,,false,true,false,0,20,-1,0.05,"",0,0,2050,1300,390,450,1890,960,850,0,100,0,0,0,0,0,,45198,664,10,320,32,0,,0,0,,0,5
45201,,452,,,45201,,false,true,false,0,20,-1,0.05,"",0,0,1000,300,510,260,330,260,240,40,60,170,40,170,40,130,,0,84,6,80,8,10452,,5,0,,0,15
45202,,452,,,45201,,false,true,true,0,20,-1,0.05,"",0,0,1000,300,510,260,330,260,240,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
45301,,453,,,45301,,false,true,true,0,20,-1,0.05,"",0,0,3940,880,560,520,1680,870,850,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
45401,,454,,,45401,,false,true,false,0,20,-1,0.05,"",0,0,1320,520,590,440,480,400,310,40,60,170,40,170,40,130,,0,84,6,80,8,17,,20,10454,,5,15
45402,,454,,,45401,,false,true,false,0,20,-1,0.05,"",0,0,1320,520,2590,2440,2480,2400,1310,40,60,170,40,170,40,130,,0,84,6,80,8,10454,,5,0,,0,15
45501,,455,,,45501,,false,true,false,0,20,-1,0.05,"",0,0,1430,430,230,340,250,250,230,40,60,170,40,170,40,130,,0,84,8,80,8,10455,,5,0,,0,15
45601,,456,,,45601,,false,true,false,0,20,-1,0.05,"",0,0,1190,400,790,560,760,480,360,40,60,170,40,170,40,130,,0,84,6,80,8,22153,,100,0,,0,0
45701,,457,,,45701,,false,true,false,0,20,-1,0.1,"",0,0,870,290,400,150,270,150,290,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
45702,,457,,,45701,,false,true,false,0,20,-1,0.1,"",0,0,430,290,1400,950,1270,950,1090,0,50,120,20,120,20,100,,0,24,4,40,4,10457,,5,0,,0,0
45703,,457,,,45701,,false,true,false,0,20,-1,0.1,"",0,0,870,290,400,150,270,150,290,30,50,120,20,120,20,100,,0,24,4,40,4,10457,,5,0,,0,20
45801,,458,,,45801,,false,true,false,0,20,-1,0.1,"",0,0,170,140,140,90,90,70,100,50,50,30,20,30,20,100,,0,3,7,10,7,1,,75,0,,0,0
45802,,458,,,45801,,false,true,false,0,20,-1,0.1,"",0,0,390,140,180,90,90,70,120,30,50,100,50,100,50,100,,0,3,7,10,7,1,,10,0,,0,50
45803,,458,,,45801,,false,true,false,0,20,-1,0.1,"",0,0,970,140,470,180,90,120,190,40,50,130,30,130,30,100,,0,12,2,20,2,1,,10,0,,0,30
46101,,461,,,46101,,false,true,false,0,20,-1,0.05,"",0,0,3060,560,2050,1220,580,560,780,60,100,260,90,260,90,200,,0,664,10,320,32,10461,,5,0,,0,0
46102,,461,,,46102,,false,true,false,0,20,-1,0.05,"",0,0,3060,560,3050,2220,1080,780,780,60,100,200,100,200,100,200,,0,664,10,320,32,10461,,5,0,,0,5
46103,,461,,,46102,,false,true,false,0,20,-1,0.05,"",0,0,3060,560,2050,1220,580,860,780,60,100,200,100,200,100,200,,0,664,10,320,32,10461,,30,0,,0,0
46301,,463,,,46301,,false,true,false,0,20,-1,0.05,"",0,0,1840,580,230,240,350,260,250,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
46501,,465,,,46501,,false,true,false,0,20,-1,0.05,"",0,0,3810,1340,790,570,840,640,780,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
46601,,466,,,46601,,false,true,false,0,20,-1,0.1,"",0,0,10000,220,2200,1800,1700,1800,1500,40,60,300,30,300,30,200,,0,4,2,20,2,10466,,30,0,,0,0
46602,,466,,,46601,,false,true,false,0,20,-1,0.1,"",0,0,210,220,220,90,170,90,150,0,60,200,20,200,20,130,,0,4,2,20,2,10466,,5,0,,0,0
46603,,466,,,46602,,false,true,false,0,20,-1,0.1,"",0,0,620,220,220,90,170,90,150,20,60,130,60,130,60,130,,0,4,2,20,2,10466,,5,0,,0,35
47401,,474,,,47401,,false,true,true,0,20,-1,0.05,"",0,0,1200,360,470,270,250,260,250,40,60,170,40,170,40,130,,0,664,10,320,32,0,,0,0,,0,15
47901,,479,,,47901,,false,false,true,0,20,-1,0.05,"",0,0,3700,620,1440,530,980,460,330,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
48901,,489,,,48901,,false,false,true,0,20,3,0.05,"",0,0,20500,1440,5061,2091,1979,1854,2723,60,100,200,100,200,100,80,,31,664,10,320,32,10489,,100,0,,0,0
49001,,490,,,49001,,false,false,true,0,20,3,0.05,"",0,0,20000,1600,3978,2864,3192,1942,3840,60,100,200,100,200,100,80,,32,664,10,320,32,10490,,100,0,,0,0
49101,,491,,,49101,,false,true,false,0,20,-1,0.05,"",0,0,1550,670,3830,1660,2900,1600,1320,60,100,200,100,200,100,200,,0,264,8,160,16,22110,,100,0,,0,0
49201,,492,,,49201,,false,true,true,0,20,-1,0.05,"",0,0,24000,870,3000,2400,950,2100,650,60,100,200,100,200,100,200,,12,25000,10,3200,32,10492,,100,0,,0,5
51001,,510,,,51001,,false,true,false,0,20,-1,0.1,"",0,0,640,190,200,100,220,90,150,20,60,200,20,200,20,130,,0,4,2,20,2,0,,0,0,,0,35
51201,,512,,,51201,,false,true,false,0,20,-1,0.1,"",0,0,620,190,210,100,200,80,150,20,60,200,20,200,20,130,,0,4,2,20,2,0,,0,0,,0,35
51401,,514,,,51401,,false,true,false,0,20,-1,0.1,"",0,0,500,340,100,80,270,120,150,0,0,0,0,0,0,0,,0,4,2,20,2,10514,,5,0,,0,0
51402,,514,,,51401,,false,true,false,0,20,-1,0.1,"",0,0,500,340,100,80,270,120,150,20,60,200,20,200,20,130,,0,4,2,20,2,10514,,5,0,,0,35
51501,,515,,,51501,,false,true,false,0,20,-1,0.1,"",0,0,450,420,100,70,270,100,210,20,60,200,20,200,20,130,,0,4,2,20,2,0,,0,0,,0,35
54801,,548,,,54801,,false,true,false,0,20,-1,0.05,"",0,0,1010,520,290,140,530,220,350,40,60,170,40,170,40,130,,0,84,6,80,8,10548,,5,0,,0,15
54802,,548,,,54802,,false,true,false,0,20,-1,0.05,"",0,0,3010,520,1290,1140,2530,2220,1350,120,60,130,60,130,60,130,,0,84,6,80,8,10548,,30,0,,0,0
56401,,564,,,56401,,false,true,false,0,20,-1,0.1,"",0,0,900,360,230,130,270,130,240,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
56701,,567,,,56701,,false,true,false,0,20,-1,0.1,"",0,0,470,380,140,70,260,90,210,20,60,200,20,200,20,130,,0,4,2,20,2,0,,0,0,,0,35
56901,,569,,,56901,,false,true,false,0,20,-1,0.1,"",0,0,870,240,430,90,180,120,280,30,50,130,30,130,30,100,,0,24,4,40,4,7,,10,10569,,5,20
57301,,573,,,57301,,false,true,false,0,20,-1,0.1,"",0,0,810,260,360,160,270,160,320,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
57401,,574,,,57401,,false,true,false,0,20,-1,0.05,"",0,0,1250,420,490,210,350,210,440,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
57501,,575,,,57501,,false,true,false,0,20,-1,0.05,"",0,0,2050,690,1030,480,750,480,930,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
57601,,576,,,57601,,false,true,false,0,20,-1,0.05,"",0,0,1780,730,400,660,1610,860,590,50,80,210,50,210,50,160,,0,264,8,160,16,22150,,100,0,,0,0
57602,,576,,,57602,,false,true,false,0,20,-1,0.05,"",0,0,1780,730,400,460,1610,660,590,50,80,210,50,210,50,160,,0,564,8,160,16,10576,,5,0,,0,10
57701,,577,,,57701,,false,true,false,0,20,-1,0.1,"",0,0,980,400,440,230,420,260,280,30,50,120,20,120,20,100,,0,24,6,40,4,10577,,5,0,,0,20
57702,,577,,,57701,,false,true,false,0,20,-1,0.1,"",0,0,980,400,440,230,420,260,280,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
57801,,578,,,57801,,false,true,false,0,20,-1,0.1,"",0,0,880,260,360,180,130,160,190,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
57901,,579,,,57901,,false,true,true,0,20,-1,0.05,"",0,0,1210,500,530,180,320,210,250,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
58001,,580,,,58001,,false,true,true,0,20,-1,0.05,"",0,0,1320,360,550,230,300,200,280,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
58201,,582,,,58201,,false,true,false,0,20,-1,0.1,"",0,0,900,420,160,120,450,220,220,30,50,120,20,120,20,100,,0,24,4,40,4,10582,,5,0,,0,20
58401,,584,,,58401,,false,true,false,0,20,-1,0.05,"",0,0,1510,710,990,820,1440,1030,1110,50,80,210,50,210,50,160,,0,264,8,160,16,10584,,5,0,,0,10
58402,,584,,,58401,,false,true,false,0,20,-1,0.05,"",0,0,1510,710,2690,2520,3440,2730,1810,50,80,210,50,210,50,160,,0,264,8,160,16,10584,,5,0,,0,10
58403,,584,,,58401,,false,true,false,0,20,-1,0.05,"",0,0,1510,710,1190,720,1940,930,810,0,80,210,50,210,50,160,,0,264,8,160,16,10584,,5,0,,0,0
58601,,586,,,58601,,false,true,false,0,20,-1,0.05,"",0,0,840,420,580,450,360,410,430,40,60,170,40,170,40,130,,0,84,6,80,8,10586,,5,0,,0,15
58602,,586,,,58601,,false,true,false,0,20,-1,0.05,"",0,0,1,1,580,450,360,410,430,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
58801,,588,,,58801,,false,true,false,0,20,1,0.05,"",0,0,2120,690,2440,810,1980,1000,260,50,80,210,50,210,50,160,,0,664,8,160,16,1174,,5,10588,,5,10
59001,,590,,,59001,,false,true,false,0,20,-1,0.05,"",0,0,1960,260,360,270,320,300,230,40,60,170,40,170,40,130,,0,84,6,80,8,10590,,5,0,,0,15
59201,,592,,,59201,,false,true,false,0,20,-1,0.05,"",0,0,1120,410,460,220,440,160,300,40,60,170,40,170,40,130,,0,84,6,80,8,10592,,5,0,,0,15
59202,,592,,,59202,,false,true,false,0,20,-1,0.05,"",0,0,1120,410,460,220,440,160,420,120,60,130,60,130,60,130,,0,84,6,80,8,0,,0,0,,0,15
59401,,594,,,59401,,false,true,false,0,20,-1,0.1,"",0,0,1500,270,640,320,520,300,280,30,50,120,20,120,20,100,,0,24,4,40,4,1173,,5,10594,,5,20
59501,,595,,,59501,,false,true,false,0,20,-1,0.1,"",0,0,200,270,120,90,150,90,90,50,50,30,20,30,20,100,,0,3,5,10,5,0,,0,0,,0,0
59502,,595,,,59501,,false,true,false,0,20,-1,0.1,"",0,0,300,270,150,90,230,90,120,30,50,120,20,120,20,100,,0,3,5,10,5,0,,0,0,,0,50
59503,,595,,,59501,,false,true,false,0,20,-1,0.1,"",0,0,870,270,460,460,200,280,190,30,50,120,20,120,20,100,,0,3,5,4,5,0,,0,0,,0,40
59601,,596,,,59601,,false,true,false,0,20,-1,0.05,"",0,0,2330,620,2810,2390,3010,2480,1680,50,80,210,50,210,50,160,,0,264,8,160,16,10596,,5,0,,0,10
59701,,597,,,59701,,false,true,false,0,20,-1,0.05,"",0,0,1050,380,510,250,400,200,280,40,60,170,40,170,40,130,,0,84,6,80,8,10597,,5,0,,0,15
59702,,597,,,59701,,false,true,false,0,20,-1,0.05,"",0,0,1,1,620,500,550,450,320,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
59703,,597,,,59703,,false,true,false,0,20,-1,0.05,"",0,0,3050,380,2510,3250,1400,1200,1280,40,60,170,40,170,40,130,,0,84,6,80,8,10597,,30,0,,0,0
59801,,598,,,59801,,false,true,false,0,20,-1,0.05,"",0,0,1440,370,960,340,200,210,360,40,60,170,40,170,40,130,,0,84,6,80,8,22152,,100,0,,0,0
60001,,600,,,60001,,false,true,false,0,20,-1,0.05,"",0,0,3070,780,1510,410,1260,540,880,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
60101,,601,,,60101,,false,true,false,0,20,-1,0.05,"",0,0,22000,440,2500,1600,2730,2660,1020,40,60,170,40,170,40,130,,12,8400,16,2400,160,10601,,100,0,,0,15
60201,,602,,,60201,,false,true,false,0,20,-1,0.05,"",0,0,1510,760,2800,1460,3240,1590,1340,50,80,210,50,210,50,160,,0,264,8,160,16,22111,,100,0,,0,0
60301,,603,,,60301,,false,true,false,0,20,-1,0.05,"",0,0,2160,730,900,770,1690,800,950,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
60401,,604,,,60401,,false,true,false,0,20,-1,0.05,"",0,0,3680,980,1320,810,1650,810,1110,60,100,260,90,260,90,200,,0,1364,12,350,35,0,,0,0,,0,5
60501,,605,,,60501,,false,true,false,0,20,-1,0.05,"",0,0,1950,800,850,630,780,480,750,50,80,210,50,210,50,160,,0,264,8,160,16,10605,,5,0,,0,10
60601,,606,,,60601,,false,false,false,0,20,-1,0.05,"",0,0,1780,700,680,420,580,330,130,50,80,210,50,210,50,160,,0,264,10,160,16,10606,,5,0,,0,10
60602,,606,,,60602,,false,true,false,0,20,-1,0.05,"",0,0,1780,700,980,420,880,330,830,50,80,160,80,160,80,160,,0,400,0,160,16,0,,0,0,,0,10
60701,,607,,,60701,,false,true,false,0,20,-1,0.1,"",0,0,260,180,240,120,210,140,200,30,50,120,20,120,20,100,,0,4,1,20,1,1,,20,0,,0,20
60901,,609,,,60901,,false,true,false,0,20,-1,0.1,"",0,0,810,320,310,160,330,270,240,30,50,120,20,120,20,100,,0,24,4,40,4,1,,20,0,,0,20
61001,,610,,,61001,,false,true,false,0,20,-1,0.05,"",0,0,1180,420,840,480,1040,600,740,40,60,170,40,170,40,130,,0,84,6,80,8,1172,,5,10610,,5,15
61101,,611,,,61101,,false,true,false,0,20,-1,0.1,"",0,0,780,250,270,380,390,420,240,30,50,120,20,120,20,130,,0,24,4,40,4,10611,,5,0,,0,20
61301,,613,,,61301,,false,true,false,0,20,-1,0.05,"",0,0,10000,980,470,560,2090,820,500,60,100,260,90,260,90,200,,12,664,10,320,32,10613,,100,0,,0,5
61302,,613,,,61301,,false,true,false,0,20,-1,0.05,"",0,0,10000,980,470,560,2090,820,500,60,100,260,90,260,90,200,,0,664,10,320,32,10613,,100,0,,0,5
61303,,613,,,61301,,false,true,false,0,20,-1,0.05,"",0,0,2120,980,2470,2060,4090,2320,1360,60,100,260,90,260,90,200,,19,664,10,320,32,10613,,30,0,,0,0
61401,,614,,,61401,,false,true,false,0,20,-1,0.05,"",0,0,2430,810,2650,1650,1880,1540,1020,60,100,260,90,260,90,200,,0,664,10,320,32,22143,,100,0,,0,0
61402,,614,,,61402,,false,true,false,0,20,-1,0.05,"",0,0,2430,810,3650,2150,2880,2040,1510,60,100,260,90,260,90,200,,19,664,10,320,32,10614,,30,0,,0,0
61501,,615,,,61501,,false,true,false,0,20,-1,0.05,"",0,0,1360,410,510,350,360,260,160,40,60,170,40,170,40,130,,0,84,8,80,8,10615,,5,0,,0,15
61502,,615,,,61502,,false,true,false,0,20,-1,0.05,"",0,0,1360,410,410,350,360,260,160,40,60,130,60,130,60,130,,0,84,6,80,8,0,,0,0,,0,15
61601,,616,,,61601,,false,true,false,0,20,-1,0.05,"",0,0,2480,890,1310,610,1460,520,940,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
61701,,617,,,61701,,false,true,false,0,20,-1,0.05,"",0,0,2860,910,1650,500,1240,360,890,60,100,260,90,260,90,200,,0,664,10,320,32,10617,,5,0,,0,5
61702,,617,,,61701,,false,true,false,0,20,-1,0.05,"",0,0,2860,910,1650,500,1240,360,890,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
62101,,621,,,62101,,false,true,false,0,20,-1,0.05,"",0,0,1000,300,390,310,360,260,240,40,60,170,40,170,40,130,,0,84,6,80,8,10621,,5,0,,0,15
62102,,621,,,62102,,false,true,false,0,20,-1,0.05,"",0,0,1000,300,1390,720,1360,620,480,40,60,170,40,170,40,130,,0,84,6,80,8,22126,,100,0,,0,0
62201,,622,,,62201,,false,true,false,0,20,-1,0.1,"",0,0,1960,320,1860,640,1500,830,1220,30,50,120,20,120,20,100,,0,424,4,40,4,10622,,0,0,,0,20
62301,,623,,,62301,,false,true,false,0,20,-1,0.1,"",0,0,920,340,270,380,210,360,240,30,50,120,20,120,20,100,,0,24,4,40,4,10623,,5,0,,0,20
62601,,626,,,62601,,false,true,false,0,20,-1,0.1,"",0,0,240,270,330,80,200,70,280,30,50,130,30,130,30,100,,0,4,5,20,5,7,,10,0,,0,20
62602,,626,,,62601,,false,true,false,0,20,-1,0.1,"",0,0,950,270,430,110,200,90,280,30,50,130,30,130,30,100,,0,24,4,40,4,7,,10,10626,,5,20
62701,,627,,,62701,,false,true,false,0,20,-1,0.05,"",0,0,2060,650,1550,910,510,940,810,50,80,210,50,210,50,160,,0,464,8,160,16,10627,,5,0,,0,10
62901,,629,,,62901,,false,true,false,0,20,-1,0.1,"",0,0,460,260,200,70,160,70,190,20,60,200,20,200,20,130,,0,4,2,10,1,0,,0,0,,0,35
63001,,630,,,63001,,false,true,false,0,20,-1,0.05,"",0,0,1550,340,590,280,200,130,320,40,60,170,40,170,40,130,,0,42,3,40,4,0,,0,0,,0,15
63002,,630,,,63001,,false,true,false,0,20,-1,0.05,"",0,0,1550,340,1590,720,1200,780,640,40,60,170,40,170,40,130,,0,84,6,80,8,10630,,5,0,,0,15
63101,,631,,,63101,,false,true,false,0,20,-1,0.1,"",0,0,1,190,270,70,130,60,210,0,60,200,20,200,20,130,,0,0,0,0,0,0,,0,0,,0,0
63201,,632,,,63201,,false,true,false,0,20,-1,0.05,"",0,0,3210,760,4020,1410,2560,1360,1140,60,100,260,90,260,90,200,,0,664,10,320,32,10632,,5,0,,0,0
63202,,632,,,63202,,false,true,false,0,20,-1,0.05,"",0,0,3210,760,4020,1410,2560,1360,1140,180,100,200,100,200,100,200,,0,664,10,320,32,10632,,5,0,,0,5
66901,,669,,,66901,,false,true,false,0,20,-1,0.05,"",0,0,2330,530,1440,500,720,350,850,50,80,210,50,210,50,160,,0,4,24,160,16,0,,0,0,,0,0
67501,,675,,,67501,,false,true,false,0,20,-1,0.05,"",0,0,1890,1060,1430,480,1010,460,1590,50,80,210,70,210,70,160,,0,4,36,320,32,0,,0,0,,0,0
67601,,676,,,67601,,false,true,false,0,20,-1,0.05,"",0,0,2660,400,2690,1160,2460,840,960,50,80,210,50,210,50,160,,0,404,24,160,16,10676,,5,0,,0,0
67602,,676,,,67602,,false,true,false,0,20,-1,0.05,"",0,0,1560,400,690,260,460,240,480,50,80,160,80,160,80,160,,0,4,24,160,16,0,,0,0,,0,0
67701,,677,,,67701,,false,true,false,0,20,-1,0.05,"",0,0,3040,540,1720,760,940,610,870,50,80,210,70,210,70,160,,0,4,36,320,32,0,,0,0,,0,0
67801,,678,,,67801,,false,true,false,0,20,-1,0.05,"",0,0,2370,850,1530,600,1090,480,1270,50,80,210,70,210,70,160,,0,4,36,320,32,0,,0,0,,0,0
67901,,679,,,67901,,false,true,false,0,20,-1,0.05,"",0,0,1560,400,770,220,360,180,630,50,80,210,50,210,50,160,,0,4,24,160,16,0,,0,0,,0,0
68001,,680,,,68001,,false,false,true,0,20,-1,0.05,"",0,0,4470,460,3620,1230,3510,1250,1510,50,80,210,50,210,50,160,,0,4,24,160,16,0,,0,0,,0,0
68101,,681,,,68101,,false,true,false,0,20,-1,0.05,"",0,0,1470,460,630,180,420,210,710,50,80,210,50,210,50,160,,0,4,24,160,16,0,,0,0,,0,0
68201,,682,,,68201,,false,true,false,0,20,-1,0.1,"",0,0,950,210,470,190,150,120,240,30,50,120,20,120,20,100,,0,24,4,40,4,1173,,5,10682,,5,20
68202,,682,,,68202,,false,true,false,0,20,-1,0.1,"",0,0,950,210,470,190,150,120,240,90,50,100,50,100,50,100,,0,24,4,40,4,0,,0,0,,0,20
68301,,683,,,68301,,false,true,false,0,20,-1,0.05,"",0,0,2180,740,1000,500,700,430,850,50,80,210,70,210,70,160,,0,664,10,320,32,0,,0,0,,0,10
68701,,687,,,68701,,false,true,false,0,20,-1,0.1,"",0,0,950,180,400,220,220,150,230,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,0
68801,,688,,,68801,,false,false,true,0,20,-1,0.05,"",0,0,23000,550,5400,3720,4980,3660,2880,60,100,260,90,260,90,200,,0,18000,24,3200,320,0,,0,0,,0,5
68802,,688,,,68802,,false,false,false,0,20,-1,0.05,"",0,0,5350,550,3400,1620,2980,1560,1320,60,100,260,90,260,90,200,,0,664,10,320,32,10688,,30,0,,0,0
69701,,697,,,69701,,false,true,false,0,20,-1,0.1,"",0,0,960,160,460,240,140,140,240,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
69801,,698,,,69801,,false,false,true,0,20,-1,0.05,"",0,0,1280,240,550,340,200,200,360,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,0
69901,,699,,,69901,,false,true,true,0,20,-1,0.05,"",0,0,2420,500,1290,620,580,470,710,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
70001,,700,,,70001,,false,true,false,0,20,-1,0.05,"",0,0,3160,580,1460,810,790,620,850,60,100,260,90,260,90,200,,0,664,10,320,32,10700,,5,0,,0,5
70101,,701,,,70101,,false,true,false,0,20,-1,0.1,"",0,0,2760,360,1250,1120,3320,2130,1310,30,50,120,20,120,20,100,,0,24,4,40,4,10701,,5,0,,0,20
70102,,701,,,70102,,false,true,false,0,20,-1,0.1,"",0,0,2760,360,2250,1620,3820,2130,1310,30,50,120,20,120,20,100,,0,24,4,40,4,10701,,5,0,,0,0
70201,,702,,,70201,,false,true,false,0,20,-1,0.05,"",0,0,1030,520,360,140,360,180,490,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
70301,,703,,,70301,,false,true,true,0,20,-1,0.05,"",0,0,2340,850,1070,620,1330,660,1290,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
70302,,703,,,70302,,false,true,false,0,20,-1,0.05,"",0,0,5500,850,4350,2020,3570,2200,1790,60,100,260,90,260,90,200,,0,664,10,320,32,10703,,30,0,,0,0
70401,,704,,,70401,,false,true,false,0,20,-1,0.05,"",0,0,1900,700,1020,1040,1120,820,880,60,100,260,90,260,90,200,,0,664,10,320,32,10704,,5,0,,0,0
70402,,704,,,70402,,false,true,false,0,20,-1,0.05,"",0,0,1900,700,1020,1040,1120,820,880,60,100,200,100,200,100,200,,0,664,10,320,32,0,,0,0,,0,5
70501,,705,,,70501,,false,true,false,0,20,-1,0.1,"",0,0,1060,360,860,530,670,510,320,30,50,120,20,120,20,100,,0,24,4,40,4,22155,,100,0,,0,0
70502,,705,,,70501,,false,true,false,0,20,-1,0.1,"",0,0,250,360,660,520,540,440,320,0,50,120,20,120,20,100,,0,24,4,40,4,10705,,5,0,,0,0
70503,,705,,,70501,,false,true,false,0,20,-1,0.1,"",0,0,760,360,330,130,270,110,320,0,50,0,0,0,0,0,,0,250,0,40,4,30142,,100,0,,0,0
70601,,706,,,70601,,false,true,false,0,20,-1,0.1,"",0,0,620,310,360,130,310,120,290,30,50,120,20,120,20,100,,0,24,6,10,2,7,,60,0,,0,20
70701,,707,,,70701,,false,true,false,0,20,-1,0.1,"",0,0,1020,290,660,710,690,660,210,30,50,120,20,120,20,100,,0,24,4,40,4,22156,,100,0,,0,0
70801,,708,,,70801,,false,true,false,0,20,-1,0.1,"",0,0,510,300,200,110,170,100,200,30,50,120,20,120,20,100,,0,24,4,40,4,7,,20,10708,,5,20
70802,,708,,,70802,,false,true,true,0,20,-1,0.1,"",0,0,2050,300,350,320,170,250,220,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
